PM10,"PM2,5",NO2,O3,HUMEDAD,LLUVIA,TEMPERATURA,VEL.VIENTO,DIR. VIENTO
66.99600000000001,48.227999999999994,24.04732,81.05,58.932,0.0,27.796,1.128,252.21599999999998
68.456,47.784,22.94688,64.75,61.672000000000004,0.0,27.464,0.8800000000000001,299.812
67.94399999999999,47.616,23.84888,60.449999999999996,63.044000000000004,0.0,27.072000000000003,1.3760000000000001,208.836
68.876,46.168000000000006,30.776239999999998,48.75,64.58000000000001,0.0,26.663999999999998,1.388,143.81200000000004
68.12,46.763999999999996,27.637280000000004,53.5,66.16,0.0,26.372000000000003,1.256,224.464
54.68000000000001,40.644000000000005,25.50856,86.75,67.532,0.0,25.944,1.408,195.52
55.660000000000004,41.971999999999994,28.178479999999997,82.5,70.732,0.0,25.38,1.192,192.93599999999998
62.53599999999999,44.172,25.11168,52.95,74.53200000000001,0.0,24.8,1.1199999999999999,228.04000000000002
61.176,44.22,21.052680000000002,38.1,74.772,0.004,24.587999999999997,1.4560000000000002,217.85200000000003
63.552,44.604,22.838639999999998,58.45,75.284,0.004,24.524,1.352,225.45999999999998
56.108000000000004,42.33200000000001,23.23552,50.7,80.276,0.608,23.484,1.32,239.464
55.436,41.216,27.799639999999997,35.900000000000006,78.94800000000001,0.024,23.34,1.3039999999999998,216.76
65.82000000000001,46.032000000000004,20.98052,27.149999999999995,73.19200000000001,0.0,23.816,1.2719999999999998,237.788
68.224,47.144000000000005,24.354,44.05,66.47999999999999,0.0,25.375999999999998,1.008,265.716
71.696,47.251999999999995,21.35936,63.35,61.608000000000004,0.0,26.240000000000002,1.1079999999999999,184.968
67.00399999999999,43.212,19.519280000000002,68.55,61.624,0.0,26.436,1.216,201.7
67.864,45.74400000000001,15.334,75.6,60.664,0.0,27.232,1.1320000000000001,271.12
63.94,43.775999999999996,14.450040000000001,90.75,54.564,0.0,28.656,1.064,179.6
62.10799999999999,42.6,12.32132,94.65,51.343999999999994,0.0,29.407999999999998,0.9039999999999999,216.32399999999998
60.104,41.224000000000004,17.66116,88.05,52.048,0.0,29.024,0.992,294.52799999999996
59.912,39.82000000000001,12.32132,88.94999999999999,50.416,0.0,29.364000000000004,1.0879999999999996,227.0
67.09200000000001,46.372,18.5812,93.55000000000001,55.112,0.12000000000000002,28.631999999999998,1.38,258.63199999999995
78.94399999999999,53.588,23.30768,85.5,60.516,0.0,27.648000000000003,1.8440000000000005,206.17600000000002
78.91199999999999,53.04,26.01368,81.1,62.872,0.0,26.98,1.8280000000000005,223.504
82.944,55.33200000000001,30.14484,73.9,65.97200000000001,0.0,26.224,1.864,224.9
75.16799999999999,50.596,32.526120000000006,61.25,66.46799999999999,0.0,26.060000000000002,2.216,215.56800000000004
75.392,50.048,30.920560000000005,51.55,69.212,0.0,25.640000000000004,2.204,190.3
80.772,51.432,33.157520000000005,40.400000000000006,71.17999999999999,0.0,25.127999999999997,1.7479999999999998,188.48
78.512,51.568000000000005,25.454440000000005,41.65,73.472,0.0,24.939999999999998,1.932,173.908
77.49600000000001,51.568000000000005,34.49248,26.95,75.344,0.0,24.284,2.076,161.62000000000003
87.188,53.760000000000005,34.871320000000004,27.65,74.46799999999999,0.0,24.131999999999998,1.904,164.1
79.728,52.068,35.28624,25.8,73.53200000000001,0.0,24.152000000000005,1.9120000000000001,189.55599999999998
75.05999999999999,49.744,34.65484,26.299999999999997,73.016,0.0,24.052,1.8199999999999998,202.14000000000001
61.556,41.472,26.879600000000003,43.05,74.132,0.0,23.756000000000004,1.688,212.288
49.471999999999994,33.136,33.71676,40.3,72.352,0.0,23.86,1.8080000000000003,203.68400000000003
49.76800000000001,32.239999999999995,29.56756,23.45,71.824,0.0,23.808,1.8679999999999999,195.65200000000002
57.688,32.040000000000006,34.708960000000005,21.049999999999997,70.78399999999999,0.0,23.859999999999996,1.8359999999999999,206.02799999999996
67.136,35.42399999999999,34.79916,23.099999999999998,70.276,0.0,24.22,1.8359999999999999,183.988
61.152,33.932,33.13948,42.150000000000006,62.715999999999994,0.0,25.72,2.012,173.4
53.32000000000001,31.416000000000004,20.908360000000002,80.65,55.012,0.0,27.512,2.1120000000000005,193.112
60.092000000000006,38.384,20.16872,96.15,52.152,0.0,29.088000000000005,1.832,188.61599999999999
63.572,40.608000000000004,16.81328,104.1,49.648,0.0,30.096000000000004,1.7119999999999997,168.296
61.164,40.524,14.2516,94.25,49.23199999999999,0.0,30.084000000000003,2.104,159.73999999999998
59.69199999999999,39.08,14.883000000000003,90.8,49.544,0.0,30.256,1.8760000000000001,180.412
58.524,37.760000000000005,18.11216,86.80000000000001,52.02,0.0,29.348000000000003,1.9840000000000004,172.336
59.58,39.332,18.92396,86.0,56.036,0.0,28.296000000000003,1.9919999999999998,188.356
63.084,41.648,19.68164,88.05,55.291999999999994,0.0,28.556,1.932,177.22
65.772,43.96,23.524160000000002,83.7,59.128,0.0,27.692,1.7719999999999998,190.32
70.256,47.97600000000001,29.964440000000003,66.7,63.964,0.0,26.503999999999998,1.9280000000000002,193.904
69.31599999999999,47.791999999999994,30.3974,66.94999999999999,65.852,0.0,26.176,1.7120000000000002,209.62400000000002
72.7,47.18,32.39984,57.6,67.904,0.02,25.924,1.56,209.196
74.216,46.016000000000005,29.946399999999997,36.65,70.644,0.0,25.404,1.4760000000000004,211.484
81.756,49.751999999999995,25.99564,28.3,70.93199999999999,0.0,24.98,1.504,193.748
81.73999999999998,50.068,31.227240000000002,9.8,71.69200000000001,0.0,24.560000000000002,1.564,188.124
74.096,47.732,31.966879999999996,19.7,70.96,0.0,24.668,1.672,193.92400000000004
70.612,46.92,30.79428,21.25,74.26000000000002,0.0,24.352,1.512,190.23200000000003
70.07199999999999,45.86,29.8562,18.1,74.28399999999999,0.0,24.084000000000003,1.688,178.68
64.61600000000001,42.652,21.7382,13.95,75.39599999999999,0.0,23.924000000000003,1.456,199.936
63.15599999999999,42.964,22.8206,8.7,77.01200000000001,0.0,23.500000000000004,1.4599999999999997,197.32
70.26400000000001,45.388,22.53196,5.65,77.424,0.0,23.252,1.584,209.888
73.964,47.69199999999999,16.091679999999997,5.45,76.61600000000001,0.072,23.428,1.1119999999999999,219.916
76.804,47.5,25.165799999999997,12.2,71.236,0.0,24.651999999999997,1.2279999999999998,216.148
77.44000000000001,45.104,25.634840000000004,39.25,60.064,0.0,27.168,1.004,203.22799999999998
55.872,34.216,19.898120000000002,84.45,50.324,0.0,29.112000000000002,1.292,213.55599999999998
56.84400000000001,36.664,16.21796,92.80000000000001,49.43599999999999,0.0,29.651999999999997,1.384,209.43599999999998
65.768,43.928000000000004,14.071200000000001,83.35000000000001,53.760000000000005,0.0,28.972,1.3599999999999999,187.236
66.908,46.34400000000001,14.35984,84.5,53.996,0.0,29.228,1.4760000000000002,188.172
64.64,46.416000000000004,13.6202,88.69999999999999,49.484,0.0,30.344,1.5759999999999998,194.984
65.724,47.316,12.06876,87.35,49.628,0.0,30.144000000000005,1.608,191.516
69.844,51.472,11.275,88.44999999999999,51.936,0.0,29.708000000000006,1.596,187.132
73.424,54.19199999999999,11.653839999999999,91.25,53.724000000000004,0.0,29.124000000000002,1.496,183.616
75.068,57.040000000000006,17.26428,85.0,59.352,0.0,27.924,1.5239999999999998,199.55599999999998
79.32000000000001,57.24400000000001,21.84644,72.1,64.38,0.0,26.72,1.7079999999999997,207.496
83.44399999999999,59.172000000000004,20.637760000000007,66.05000000000001,65.992,0.0,26.363999999999997,1.472,201.45999999999998
87.724,60.79600000000001,16.831319999999998,54.00000000000001,69.256,0.0,25.836000000000002,1.3880000000000001,198.756
87.696,57.88800000000001,19.37496,33.6,71.352,0.0,25.224,1.536,205.78000000000003
84.744,57.75200000000001,22.33352,15.399999999999999,71.816,0.0,24.631999999999998,1.428,197.112
84.55199999999999,57.128,24.426160000000003,16.05,72.996,0.0,24.151999999999997,1.548,193.49200000000002
85.64000000000001,59.016,23.145319999999998,14.45,73.148,0.0,23.740000000000002,1.5639999999999998,199.976
75.88,53.803999999999995,23.145319999999998,15.4,73.936,0.0,23.484,1.484,205.196
73.512,52.028,26.01368,14.0,74.584,0.0,23.32,1.6320000000000001,214.46400000000003
75.50399999999999,53.73199999999999,27.060000000000002,10.399999999999999,76.348,0.0,22.823999999999998,1.528,221.42399999999998
74.52799999999999,51.391999999999996,22.29744,12.85,78.17600000000002,0.0,22.52,1.492,179.252
72.072,51.403999999999996,24.39008,8.55,77.828,0.0,22.404000000000003,1.5879999999999999,222.144
73.204,51.86,27.511000000000003,7.35,77.02799999999999,0.0,22.644,1.6280000000000001,232.01999999999998
82.704,56.468,26.320359999999997,16.0,70.936,0.0,24.172000000000004,1.668,208.47200000000004
76.86800000000001,53.67999999999999,22.20724,44.8,58.64,0.0,27.080000000000002,1.476,171.64000000000001
72.02799999999999,52.196000000000005,10.69772,91.85,49.532,0.0,29.268,1.2879999999999998,222.304
63.42,44.976000000000006,12.609960000000001,124.95,42.664,0.0,30.907999999999998,1.512,211.73200000000003
62.16799999999999,43.128,11.25696,114.5,43.495999999999995,0.0,31.004,1.3719999999999999,232.296
62.628,44.408,6.47636,101.9,44.452000000000005,0.0,31.392000000000003,1.1600000000000001,211.796
61.068,45.592000000000006,11.02244,93.85,46.212,0.0,31.1,1.316,202.156
64.69999999999999,48.596000000000004,10.24672,88.65,49.912,0.0,30.008000000000003,1.2879999999999998,213.77999999999997
63.888,47.24399999999999,16.3262,93.6,55.25599999999999,0.0,28.743999999999993,1.388,199.336
59.48,43.339999999999996,22.117040000000003,84.94999999999999,59.89200000000001,0.0,27.444,1.54,198.756
62.596000000000004,45.112,14.323760000000002,66.8,61.872,0.0,27.104000000000003,1.464,295.524
67.98400000000001,48.688,17.661160000000002,57.7,67.41599999999998,0.0,26.0,1.4,268.024
74.84400000000001,51.516,16.70504,40.9,67.244,0.0,25.812,1.356,244.39600000000002
67.684,45.628,17.87764,18.5,67.492,0.09199999999999998,25.344,1.3359999999999999,297.704
66.952,45.04,18.50904,15.05,70.232,0.0,24.651999999999997,1.172,289.52000000000004
54.81999999999999,37.275999999999996,29.8562,14.799999999999999,67.596,0.0,24.844,2.4040000000000004,238.78000000000003
55.580000000000005,38.128,24.2638,7.4,71.81199999999998,0.0,24.428,2.34,247.292
59.66000000000001,39.992,22.49588,10.55,73.228,0.0,23.996000000000002,1.78,226.89600000000002
57.928,40.512,20.367160000000002,13.75,71.476,0.21599999999999997,23.884,1.492,293.312
56.596000000000004,38.647999999999996,27.204320000000003,7.35,74.024,0.0,23.508,1.72,280.204
55.608000000000004,38.416000000000004,30.451520000000002,14.4,74.088,0.0,23.308,1.592,276.43199999999996
57.29600000000001,40.028000000000006,23.163359999999997,13.049999999999999,74.53999999999999,0.0,22.9,1.6079999999999999,295.88
61.27199999999999,42.86,16.93956,5.95,78.11600000000001,0.0,22.256000000000007,1.3679999999999999,293.47999999999996
80.536,48.78,27.673360000000002,4.5,75.02400000000002,0.0,22.872,1.532,297.608
80.27199999999999,47.75600000000001,21.62996,12.0,67.892,0.0,24.672000000000004,1.6280000000000001,274.46400000000006
77.864,45.81999999999999,22.47784,43.900000000000006,59.472,0.0,26.72,1.9519999999999995,284.5
61.933920000000015,40.712,15.424199999999999,90.15,47.664,0.0,29.548000000000002,1.7719999999999998,284.476
63.0456,43.508,16.0556,105.9,45.172,0.0,30.712,1.92,281.216
75.0104,54.288,20.36716,92.45,53.884,0.0,29.24,1.7920000000000003,291.796
67.67519999999999,51.76000000000001,12.988800000000001,91.65,52.128,0.0,29.416000000000004,1.6039999999999999,201.156
63.7752,49.188,14.450040000000001,95.15,48.48,0.0,30.088,1.5239999999999998,188.08399999999997
62.3712,46.504000000000005,14.75672,99.6,47.268,0.0,30.228,1.6600000000000001,198.10399999999998
69.90639999999999,51.648,14.413960000000001,98.65,53.751999999999995,0.0,29.016,1.2759999999999998,205.87599999999998
72.02560000000001,54.879999999999995,26.158,96.6,58.748000000000005,0.0,28.248,1.068,287.108
69.5264,52.532000000000004,23.8128,80.80000000000001,56.4,0.0,28.048000000000002,1.236,283.288
70.58239999999999,51.528,21.25112,56.85,59.552,0.0,27.151999999999997,1.268,279.384
75.30080000000001,48.552,24.64264,42.95,63.34799999999999,0.0,26.048000000000002,1.304,297.4
69.2432,46.184000000000005,26.897640000000003,39.1,61.648,0.0,25.748,1.2559999999999998,266.052
75.21119999999999,49.936,22.78452,14.399999999999999,63.348,0.124,25.528000000000002,1.32,321.34
70.63040000000001,48.52,25.183840000000004,25.1,65.00399999999999,0.06799999999999998,25.012,1.4440000000000002,311.116
57.9216,42.443999999999996,20.132640000000002,39.2,62.644000000000005,0.0,25.164,1.0559999999999998,310.71200000000005
58.2472,42.35600000000001,23.70456,38.35,67.372,0.004,24.632000000000005,1.1720000000000002,324.38
60.1872,44.90400000000001,22.35156,45.6,69.91199999999999,0.0,24.312000000000005,1.092,228.45999999999998
40.882400000000004,27.064,19.0322,71.9,89.176,7.587999999999999,21.139999999999997,1.2719999999999998,232.58399999999997
35.587199999999996,24.164,21.7382,60.75,88.088,0.492,21.327999999999996,1.3279999999999998,211.97600000000003
34.4,23.607999999999997,28.07024,56.1,88.092,0.288,21.38,1.3079999999999998,211.596
36.2856,23.983999999999998,26.3384,33.1,87.656,0.004,21.644000000000002,1.0799999999999998,213.82399999999998
44.318400000000004,29.160000000000004,13.421759999999999,18.6,87.45199999999998,0.004,21.791999999999994,0.792,218.204
49.1096,31.348000000000003,15.406159999999996,6.2,87.78,0.0,21.927999999999997,0.672,207.52399999999997
48.6024,33.275999999999996,24.48028,11.0,82.16,0.0,22.728,0.8480000000000001,198.8
54.54079999999999,36.315999999999995,18.97808,11.35,82.124,0.0,23.208,1.084,240.204
66.38,43.528,18.418840000000003,22.950000000000003,77.648,0.0,23.876,0.8559999999999999,231.208
65.0016,44.192,25.1658,59.85,69.464,0.0,25.796000000000003,1.076,191.552
39.468,26.272000000000002,20.9264,85.9,59.676,0.0,27.636000000000003,0.9640000000000001,208.888
27.3408,14.803999999999998,11.67188,83.9,53.327999999999996,0.0,28.252,0.944,207.2
29.063200000000005,14.160000000000002,18.996119999999998,85.45,53.224000000000004,0.0,28.191999999999997,1.0080000000000002,153.632
30.651999999999997,15.584,13.530000000000001,83.5,53.82000000000001,0.0,27.883999999999997,0.8800000000000001,154.068
31.8992,15.848000000000003,13.33156,80.0,51.588,0.0,28.136000000000003,1.104,286.13199999999995
31.680799999999998,16.296,20.81816,69.6,53.924,0.0,27.128000000000004,1.0959999999999999,285.096
36.184000000000005,18.256,21.7382,41.95,60.452,0.0,26.088,1.3399999999999999,297.456
39.86,20.996000000000002,29.928360000000005,28.35,65.772,0.0,25.428000000000004,1.032,141.09599999999998
39.896,21.46,29.296960000000002,19.6,68.492,0.0,25.016000000000002,0.8320000000000001,130.0
41.5576,23.36,28.286720000000003,9.25,71.892,0.0,24.416000000000004,0.924,219.91199999999998
44.388,25.804000000000002,23.07316,7.25,74.492,0.0,23.948,1.236,168.88000000000002
45.636,25.0,20.547560000000004,8.349999999999998,76.97999999999999,0.0,23.488,1.116,187.768
47.054399999999994,25.512,18.527079999999998,12.750000000000002,75.53600000000002,0.0,23.740000000000002,0.968,239.196
43.2136,24.78,23.217480000000002,21.6,76.3,0.0,23.544,1.328,214.1
41.464,25.5,24.02928,21.7,77.46000000000001,0.0,23.284,1.3880000000000001,219.02000000000004
43.68240000000001,26.944,21.7382,24.5,77.752,0.0,23.208,1.488,222.708
45.1832,25.903999999999996,20.36716,23.25,78.98400000000001,0.0,23.112,1.5879999999999999,214.71999999999997
49.544,29.564,21.08876,8.0,79.24,0.0,22.916,1.5879999999999999,220.06400000000002
55.604,30.988,22.892759999999996,5.6000000000000005,79.032,0.0,22.908,1.9400000000000002,201.964
48.7448,27.052000000000003,25.508560000000003,17.4,72.66400000000002,0.0,24.352,1.6759999999999997,201.16000000000003
46.3904,26.708,29.044400000000003,39.7,67.844,0.048,25.556,1.616,197.192
43.964,25.576,23.740640000000003,56.85000000000001,64.66000000000001,0.0,26.244,1.58,213.092
44.0488,26.620000000000005,22.49588,79.15,60.068,0.0,27.308000000000003,1.2200000000000002,212.07199999999997
40.233599999999996,25.427999999999997,15.64068,89.69999999999999,52.14000000000001,0.0,28.975999999999992,1.34,221.42800000000003
42.122400000000006,25.936,18.70748,84.55,50.076,0.0,29.936,1.216,231.02400000000003
44.1072,27.276,18.45492,80.5,53.36,0.0,29.119999999999997,1.16,226.94
44.662400000000005,29.064,15.44224,75.30000000000001,55.564,0.0,28.588,1.1759999999999997,210.42799999999997
48.88000000000001,30.572000000000003,18.59924,80.95,52.86800000000001,0.0,28.839999999999996,1.26,212.00799999999998
46.1512,30.259999999999998,22.6402,75.65,56.584,0.0,27.82,1.3,214.13199999999998
50.644,31.471999999999998,22.69432,68.0,59.727999999999994,0.0,26.936,1.5360000000000003,234.34
53.9024,34.748000000000005,27.312559999999998,53.75,64.128,0.0,26.084000000000003,1.6880000000000002,156.736
62.501599999999996,36.56,26.861559999999997,39.4,66.672,0.0,25.424,1.3080000000000003,206.2
63.2312,37.712,27.85376,25.2,68.756,0.0,25.032,1.408,195.20800000000003
57.37919999999999,33.88,23.88496,10.9,69.49599999999998,0.0,24.492,1.4160000000000001,206.96800000000002
57.5696,34.708,19.4832,7.0,71.348,0.0,24.176,1.0639999999999998,199.53199999999998
51.025600000000004,30.716,26.35644,6.9,73.376,0.0,23.651999999999997,1.204,191.184
44.92960000000001,28.036,17.84156,13.700000000000001,75.292,0.0,23.136000000000003,1.0559999999999998,202.21999999999997
56.1144,36.239999999999995,21.016600000000004,8.1,77.228,0.0,22.683999999999997,1.012,288.70799999999997
58.456,35.288,22.20724,12.5,76.696,0.0,22.752000000000002,1.008,291.704
57.96479999999999,36.839999999999996,23.95712,8.5,78.856,0.0,22.576,0.908,289.36800000000005
58.6072,34.58,21.0166,7.7,78.02799999999999,0.0,22.704,0.952,279.74799999999993
60.35519999999999,36.211999999999996,20.746000000000002,5.0,77.372,0.0,22.844,1.0719999999999998,284.14000000000004
62.629599999999996,37.928,20.276960000000003,2.65,79.54,0.0,22.740000000000002,1.1119999999999999,273.924
69.9808,42.711999999999996,18.81572,7.300000000000001,77.97200000000001,0.0,23.208000000000002,1.152,293.79599999999994
69.2144,38.452,21.774280000000005,15.299999999999999,72.848,0.0,24.256000000000004,1.08,288.896
59.5544,37.348,20.78208,47.65,64.4,0.0,26.360000000000003,1.068,284.48400000000004
59.8808,37.308,16.16384,65.15,62.324,0.0,26.704,1.1520000000000001,288.86400000000003
58.4208,37.22,14.91908,82.30000000000001,60.156000000000006,0.0,27.2,1.372,292.572
52.8664,35.06,17.516840000000002,79.19999999999999,62.29200000000001,0.0,26.78,1.3000000000000003,290.65600000000006
47.028800000000004,32.272000000000006,22.1892,80.69999999999999,62.403999999999996,0.0,26.568,1.2120000000000002,288.296
50.25600000000001,32.956,19.71772,83.94999999999999,58.052,0.0,27.712,1.288,283.616
49.147200000000005,32.756,14.2516,83.7,54.852,0.0,27.604000000000003,1.1960000000000002,289.008
47.02080000000001,32.072,14.23356,76.65,57.955999999999996,0.0,27.360000000000003,1.2879999999999998,294.396
54.4824,36.392,18.65336,67.35000000000001,62.028,0.0,26.272000000000002,1.252,300.076
64.23519999999999,40.18,19.7538,32.8,64.176,0.0,25.328000000000003,1.2399999999999998,286.092
64.17519999999999,38.688,24.408120000000004,20.65,68.60799999999999,0.0,24.552,1.076,282.652
67.25039999999998,40.368,25.86936,8.15,72.12,0.0,23.912,1.144,277.52799999999996
63.858399999999996,39.016,24.96736,15.0,71.40799999999999,0.0,23.727999999999998,1.184,288.01200000000006
56.6152,35.492,30.126800000000003,15.95,74.404,0.0,23.016,1.216,142.836
56.0312,37.42399999999999,21.44956,15.25,75.66799999999999,0.0,22.804,1.204,284.86
60.4696,37.548,20.24088,19.3,77.672,0.0,22.491999999999997,1.1039999999999999,291.108
58.5976,36.172000000000004,17.625079999999997,13.75,77.02000000000001,0.0,22.432000000000002,1.084,270.564
57.218399999999995,37.448,21.016599999999997,15.7,77.56000000000002,0.0,22.46,1.0399999999999998,294.396
62.099199999999996,39.096000000000004,21.90056,17.0,78.468,0.0,22.364,1.0599999999999998,302.896
55.95039999999999,35.396,18.45492,21.950000000000003,78.82,0.0,22.316000000000003,1.264,266.744
56.327200000000005,35.872,21.5578,11.149999999999999,80.50000000000001,0.0,21.744,1.232,259.16
59.178399999999996,36.52,24.96736,3.4,79.736,0.0,21.94,1.1280000000000001,266.108
71.1712,41.948,28.21456,9.45,70.944,0.0,24.184000000000005,1.216,275.94800000000004
66.3576,38.75600000000001,23.903,35.7,62.136,0.0,26.284,1.232,274.316
52.42959999999999,31.696000000000005,20.421279999999996,75.94999999999999,52.48,0.0,28.424,1.076,271.284
52.52479999999999,31.224,16.12776,101.80000000000001,48.032000000000004,0.0,29.6,0.9720000000000001,234.92800000000003
47.809599999999996,31.476,19.24868,90.45000000000002,54.343999999999994,0.0,28.728,1.152,241.32
47.7496,30.508000000000003,17.516840000000002,87.95,50.312,0.0,29.448,1.2760000000000002,318.696
46.8792,30.1,16.12776,84.4,52.076,0.0,29.152000000000005,1.1640000000000001,316.52000000000004
50.26719999999999,31.296000000000003,18.7616,85.65,55.408,0.0,28.792,1.012,306.172
49.44879999999999,32.992000000000004,21.5578,87.95,58.019999999999996,0.0,27.892000000000003,0.9800000000000001,299.79200000000003
49.3992,32.66799999999999,17.7694,81.19999999999999,60.232000000000006,0.0,26.98,0.9600000000000002,179.984
57.62480000000001,40.236000000000004,15.243800000000004,72.2,63.488,0.0,26.1,1.2879999999999998,206.296
64.3288,41.924,24.552440000000004,57.5,66.288,0.0,25.38,1.116,211.16000000000003
58.812799999999996,40.775999999999996,20.98052,55.25,68.39599999999999,0.004,25.131999999999998,0.9720000000000001,329.828
58.5296,38.82000000000001,28.918120000000002,57.75,68.324,0.004,25.028,1.3239999999999998,303.552
54.93520000000001,39.528000000000006,23.614360000000005,62.6,76.84799999999998,0.9,23.784,1.568,317.764
41.126400000000004,25.740000000000002,19.23064,53.849999999999994,84.17999999999999,0.384,22.472,1.276,298.852
40.1496,23.868000000000002,23.25356,53.3,84.15599999999999,0.0,22.564,1.3,304.53599999999994
35.108000000000004,21.464000000000006,22.92884,65.85,83.492,0.064,22.468,1.148,310.76
31.235200000000003,20.656,19.68164,54.3,86.228,0.2,21.984,1.476,220.996
31.8176,20.116,18.02196,37.89999999999999,88.47999999999999,2.2439999999999998,21.748,1.456,222.28000000000003
26.924799999999998,15.528,15.85716,40.7,90.08800000000001,2.504,21.5,1.112,322.436
21.380000000000003,12.344,11.32912,55.4,92.26,6.511999999999999,20.887999999999998,1.3479999999999999,315.37600000000003
17.0696,7.264,18.88788,60.849999999999994,92.476,4.912000000000001,20.488,1.768,192.372
17.831200000000003,6.896000000000001,21.53976,48.69999999999999,91.888,2.12,20.212,1.968,214.86399999999998
17.812800000000003,8.412,21.12484,37.25,91.53200000000001,1.06,20.332,1.764,188.416
20.779199999999996,10.443999999999999,13.259400000000001,27.549999999999997,88.86399999999999,0.13999999999999999,21.036,1.7880000000000003,280.416
27.3784,12.656000000000002,15.31596,35.85000000000001,78.76399999999998,0.0,23.516,1.228,313.48400000000004
26.6072,14.179999999999998,19.59144,65.1,70.67999999999999,0.0,25.324000000000005,1.436,305.22400000000005
34.7952,17.724,23.217480000000002,109.4,61.376,0.004,26.956,1.876,211.32799999999997
30.959999999999997,13.5,18.491000000000003,103.85,57.227999999999994,0.004,27.524,1.6479999999999997,208.82799999999997
24.6184,9.644,18.671400000000002,80.7,60.416,0.0,26.979999999999997,1.3719999999999999,217.21599999999998
23.160000000000004,9.092,19.4832,72.9,64.05999999999999,0.008,26.163999999999998,1.504,238.08800000000002
19.7744,8.588000000000001,17.24624,70.45000000000002,63.43599999999999,0.008,26.259999999999998,1.484,242.108
20.887999999999998,8.564,23.28964,70.65,62.67199999999999,0.004,26.424,1.7,242.792
21.3096,9.496,14.57632,55.35,66.752,0.008,25.616000000000003,1.3439999999999999,236.516
26.669599999999996,12.288,22.135080000000002,30.200000000000003,69.356,0.0,24.919999999999998,1.2719999999999998,203.424
33.8584,14.835999999999999,31.930800000000005,11.7,73.912,0.0,24.416,1.332,190.41199999999998
42.64960000000001,17.404000000000003,31.750400000000003,4.95,74.884,0.0,24.108000000000004,1.4280000000000002,215.084
38.7736,17.759999999999998,29.946399999999997,4.65,76.52799999999999,0.0,23.772000000000002,1.1320000000000001,197.18400000000003
34.8768,16.952,22.71236,4.25,77.672,0.0,23.312,1.036,311.832
39.2128,18.135999999999996,25.219920000000002,3.3,79.944,0.0,22.684,1.1,309.904
44.036,24.003999999999998,19.01416,3.5500000000000003,82.056,0.0,22.276000000000003,1.06,213.548
39.308800000000005,20.720000000000002,19.26672,6.4,82.45200000000001,0.0,21.6,1.084,254.888
37.1192,19.62,20.78208,7.200000000000001,82.512,0.0,21.604,0.9279999999999999,293.916
36.0136,16.716,14.54024,4.2,83.652,0.0,21.164,0.8440000000000001,263.492
34.931200000000004,18.188,15.911279999999998,6.4,83.14,0.0,21.076,1.204,168.724
39.74640000000001,19.716,20.4754,3.3499999999999996,85.076,0.0,20.804000000000002,1.1600000000000001,170.292
40.8944,20.000000000000004,12.808399999999999,4.2,84.748,0.0,21.092000000000002,1.144,303.056
46.0424,22.148000000000003,29.08048,14.1,72.2,0.0,24.024,1.0,277.924
39.110400000000006,20.324,21.648,35.15,63.624,0.0,26.016000000000002,1.036,176.1
36.047200000000004,17.971999999999998,16.00148,73.85,52.34400000000001,0.0,28.332,1.1440000000000001,267.768
32.611200000000004,17.715999999999998,17.985879999999998,96.6,47.512,0.0,29.6,1.012,259.284
31.4024,17.272000000000002,15.40616,89.6,49.108,0.0,29.892000000000003,1.136,209.132
31.657600000000002,16.188,12.122879999999999,85.5,49.164,0.0,30.076,0.82,219.356
34.052800000000005,17.524,16.84936,80.30000000000001,47.66799999999999,0.0,30.524,1.4679999999999997,231.45199999999994
29.950400000000002,17.656,11.92444,70.0,50.855999999999995,0.0,29.812,1.716,166.684
32.121599999999994,16.864,15.26184,69.9,53.148,0.0,29.308000000000003,1.5080000000000002,216.11600000000004
28.0584,13.312000000000001,19.447119999999998,68.35,55.251999999999995,0.0,27.432,1.8159999999999996,230.16400000000004
25.6712,10.620000000000001,21.23308,48.64999999999999,64.152,0.024,25.756,2.072,157.004
27.156,12.319999999999999,14.30572,52.1,68.56800000000001,0.0,24.268,2.164,193.42400000000004
23.388,12.056000000000001,17.0478,49.4,70.22,0.0,23.628000000000004,2.224,216.504
26.974400000000003,12.151999999999997,22.4598,22.25,71.14399999999999,0.0,23.332,2.288,189.02
30.0192,13.312000000000001,23.1814,20.5,74.708,0.0,22.875999999999998,1.964,182.87600000000003
31.608000000000004,15.384000000000004,26.55488,11.700000000000001,75.64,0.0,22.528,2.096,197.06
31.1336,14.363999999999999,22.67628,8.7,76.43199999999999,0.0,22.168000000000003,1.6840000000000004,192.67199999999997
31.203999999999997,14.648000000000001,18.68944,22.65,77.01599999999999,0.0,22.028,2.0799999999999996,227.18800000000002
25.810399999999998,13.784,16.63288,29.049999999999997,78.732,0.0,21.579999999999995,2.2359999999999998,167.508
29.003200000000003,13.728,16.83132,16.8,81.10799999999999,0.0,20.956,2.0599999999999996,217.704
27.412799999999997,13.8,15.58656,23.4,81.9,0.0,20.776,2.0000000000000004,225.01999999999998
25.660800000000002,13.656,14.90104,25.4,82.564,0.0,20.604000000000003,1.932,208.292
26.1952,12.367999999999999,16.3262,14.8,82.724,0.004,20.32,2.04,158.99599999999998
31.3328,15.428,16.81328,11.55,80.588,0.0,20.84,2.056,181.01600000000002
36.772,15.744000000000003,28.124360000000003,22.8,70.5,0.0,22.816000000000003,2.0919999999999996,176.992
