Promedio
24.95483076923077
24.358676923076924
25.294461538461537
26.91246666666667
28.929138461538457
33.87815384615384
47.143233333333335
54.23347692307693
62.663353846153846
97.42316923076922
110.43763076923075
109.42790769230768
101.75833333333334
75.76666666666667
92.33333333333333
63.40833333333333
55.833333333333336
43.15809230769231
44.16403076923076
45.54086153846154
42.08578461538461
42.63716923076923
41.41646153846155
47.0
42.46666666666667
38.62747692307692
40.181753846153846
40.63033846153846
39.01224615384616
39.586830769230765
46.944030769230764
72.95606153846154
91.17292307692308
105.93803076923076
99.43606153846154
98.75430769230768
96.52836923076924
93.69166666666668
96.89999999999999
66.80833333333334
51.1739076923077
47.412
46.85732307692308
50.15276923076923
44.97935384615385
46.27476923076922
43.19793846153846
41.77913846153846
40.59387692307693
40.86233846153846
40.217046153846155
42.65833333333333
40.40529230769231
43.84261538461539
59.238266666666675
83.51621538461539
90.3435076923077
106.48627692307693
125.33333333333331
133.90833333333333
102.15000000000002
113.93333333333334
102.28333333333332
59.11666666666667
54.15
47.317692307692305
48.90766153846154
49.309569230769235
33.008338461538465
31.757969230769234
30.96818461538462
33.166666666666664
32.63333333333333
31.29166666666667
32.925
28.863507692307692
31.391666666666666
29.74984615384615
30.7528
31.42196923076923
49.48252307692308
96.15298461538461
105.67049230769231
117.14166666666667
85.45833333333333
72.85
79.55
47.458333333333336
40.875
28.981476923076926
30.311753846153845
30.661938461538462
31.15341538461539
32.291938461538464
36.496199999999995
32.0475076923077
35.710366666666665
32.9095
29.51606153846154
35.614066666666666
33.71818181818182
30.036363636363635
35.43636363636363
51.3
52.8
97.0
68.74517142857142
74.12737142857142
90.83002857142856
97.93851428571429
77.35040000000001
49.159546666666664
36.37744
26.896675
43.214524999999995
38.079875
39.241475
39.792425
40.63505
39.039075
37.416533333333334
36.38709333333333
32.53317499999999
30.442624999999996
31.903625000000005
35.699425
37.94065
41.543000000000006
43.000025
51.93379999999999
55.358275
61.051050000000004
52.5877
59.639625
54.056025000000005
45.37512
38.850053333333335
35.070975
32.144325
29.1544
38.55865
35.069975
35.673249999999996
38.33768
33.489324999999994
38.735173333333336
37.20258666666667
38.21165333333333
38.846373333333325
40.3188
43.58768
55.75940000000001
64.66665
78.20985
70.29635
77.305075
65.6395
89.777475
75.8732
55.57785
39.866474999999994
37.276174999999995
37.63185
37.708875
37.063275000000004
35.394825
34.71640000000001
34.912925
34.830275
34.15
33.13885
33.820524999999996
34.57585
38.21554666666666
43.699725
41.068625
63.33435
76.25267500000001
75.357125
63.56867499999999
70.05002499999999
52.6673
40.65755
34.174
29.617949999999997
30.63248
32.21532500000001
33.727925
32.683573333333335
28.94005
25.4957
30.658250000000002
34.955466666666666
27.818693333333336
24.293973333333334
23.893925
24.44565
20.62895
48.21562666666667
39.068625000000004
58.5423
64.857525
77.87879999999998
84.7768
86.2556
68.948325
46.431799999999996
41.194075
35.330975
29.1004
36.928799999999995
41.256325
26.994719999999997
24.071575000000003
42.986675000000005
40.580425000000005
45.416560000000004
40.15322666666666
36.606575
20.832525
26.547013333333332
24.64096
51.73208
62.40813333333334
77.912125
73.933025
75.68295
71.57053333333334
95.51128
73.41466666666666
72.67101333333333
59.62618666666666
36.59586666666667
28.837275
27.7725
28.682075
28.32325
29.46895
